villageCode,villageNameEnglish,villageNameLocal,villageCensus2011Code,subdistrictCode,subdistrictNameEnglish,subdistrictNameLocal,subdistrictCensus2011Code,districtCode,districtNameEnglish,districtNameLocal,districtCensus2011Code,stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,data_gov_update_date
575534,Koukuntla,కౌకుంట్ల,575534,4573,Devarakadra,దేవర కద్ర,04573,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,19-07-2025
570997,Lakmapur,లక్మాపూర్,570997,4370,Bodhan,బోధన్,04370,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
573055,Lakudaram,లక్డారం,573055,4462,Kondapak,కొండపాక,04462,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
577368,Madhapur,మాదాపురం,577368,4658,Pedda Adesherlapally,పెద్ద అడిశర్లపల్లి,04658,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,19-07-2025
573056,Madinipur,మెదినిపూర్,573056,4462,Kondapak,కొండపాక,04462,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
569027,Mirzapur,మిర్జాపూర్,569027,4307,Jainath,జైనధ్,04307,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,19-07-2025
574968,Mudireddipalle,ముదిరెడ్డిపల్లి,574968,4551,Kosgi,కోస్గి,04551,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,19-07-2025
575817,Mutchintala,ముచ్చింతల,575817,4587,Chinnachintakunta,చిన్నచింతకుంట,04587,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,19-07-2025
570738,Noothpalle,నూత్ పల్లి,570738,4359,Nandipet,నందిపేట్,04359,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
571290,Potaram,పోతారం,571290,4380,Machareddy,మాచారెడ్డి,04380,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
570731,Donkeshwar,డోంకేశ్వర్,570731,4359,Nandipet,నందిపేట్,04359,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
573059,Errapalle,ఏర్రవల్లి,573059,4462,Kondapak,కొండపాక,04462,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
571422,Galipur,గాలిపూర్,571422,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
568984,Ganeshpur,గణేశ్ పూర్,568984,6221,Adilabad Rural,ఆదిలాబాద్ (రూరల్),00000,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,19-07-2025
570739,Gangasamundar,గంగా సముందర్,570739,4359,Nandipet,నందిపేట్,04359,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
569025,Gimma (Khurd),గిమ్మా ( కే ),569025,4307,Jainath,జైనధ్,04307,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,19-07-2025
570912,Gutpa,గుత్ఫ,570912,4367,Makloor,మక్లూర్,04367,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
570984,Khajapur,ఖాజాపూర్,570984,4370,Bodhan,బోధన్,04370,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
573081,Khazipur,ఖాజిపూర్,573081,4464,Mirdoddi,మిర్ దొడ్డి,04464,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
571423,Komalancha,కొమలంచ,571423,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
573058,Konaipalle,కోనాయిపల్లి,573058,4462,Kondapak,కొండపాక,04462,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
575536,Rekulampalle,రేకులంపల్లి,575536,4573,Devarakadra,దేవర కద్ర,04573,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,19-07-2025
577361,Rollakal,రోళ్లకల్,577361,4658,Pedda Adesherlapally,పెద్ద అడిశర్లపల్లి,04658,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,19-07-2025
571426,Shairkhanpalle,శేర్ ఖాన్ పల్లి,571426,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
571418,Singitham,సింగితం,571418,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
577359,Surepalle,సూరేపల్లి,577359,4658,Pedda Adesherlapally,పెద్ద అడిశర్లపల్లి,04658,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,19-07-2025
571414,Telagapoor,తెల్గాపూర్,571414,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
571425,Turkapalle,తుర్కపల్లి,571425,4385,Nizamsagar,నిజాంసాగర్,04385,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,19-07-2025
575049,Veeraram,వీరారం,575049,4554,Maddur,మద్దూర్,04554,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,19-07-2025
570732,Annaram,అన్నారాం,570732,4359,Nandipet,నందిపేట్,04359,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,19-07-2025
574964,Balabhadraipalle,బలబద్రాయపల్లి,574964,4551,Kosgi,కోస్గి,04551,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,19-07-2025
569046,Balapur,బాలాపూర్,569046,4307,Jainath,జైనధ్,04307,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,19-07-2025
573082,Bhoompalle,భూంపల్లి,573082,4464,Mirdoddi,మిర్ దొడ్డి,04464,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
569028,Bhoraj,భోరజ్,569028,4307,Jainath,జైనధ్,04307,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,19-07-2025
578066,Chennapur,చెన్నాపూర్,578066,4690,Regonda,రేగోండ,04690,687,Jayashankar Bhupalapally,జయశంకర్ భూపాలపల్లి,000,36,Telangana,తెలంగాణ,00,19-07-2025
573645,Chinna Kistapur,చిన్నకిష్టాపూర్,573645,4484,Jagdevpur,జగదేవ్ పూర్,04484,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,19-07-2025
576303,Kondair,కొండేర్,576303,4607,Itikyala,ఇటిక్యాల,04607,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,17-07-2025
576321,Rajsrigarlapad,రాజశ్రీ గార్లపాడు,576321,4607,Itikyala,ఇటిక్యాల,04607,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,17-07-2025
569678,Sakhera,సాకెర,569678,4324,Boath,బోథ్,04324,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,17-07-2025
569111,Sangvi,సాంగ్వి,569111,4308,Bela,బేల,04308,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,17-07-2025
576305,Sasnool,సాసనులు,576305,4607,Itikyala,ఇటిక్యాల,04607,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,17-07-2025
572835,Nagdhar,నాగ్దార్,572835,4453,Kalher,కల్హేర్,04453,691,Sangareddy,సంగారెడ్డి,000,36,Telangana,తెలంగాణ,00,22-07-2025
571730,Padkal,పడ్కల్,571730,4398,Velgatur,వెల్గటూరు,04398,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
572110,Pasnoor,పస్నూర్,572110,4415,Medipalli,మేడిపల్లి,04415,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
571733,Pathagudur,పాతగూడూర్,571733,4398,Velgatur,వెల్గటూరు,04398,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
574944,Polepalle,పోలేపల్లి,574944,4551,Kosgi,కోస్గి,04551,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,22-07-2025
572824,Ramreddi Pet,రాంరెడ్డిపేట్,572824,4453,Kalher,కల్హేర్,04453,691,Sangareddy,సంగారెడ్డి,000,36,Telangana,తెలంగాణ,00,22-07-2025
571009,Takli,టాక్లి,571009,4371,Kotagiri,కోటగిరి,04371,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,22-07-2025
571726,Undeda,ఉండెడ,571726,6215,Palakurthy,పాలకుర్తి,00000,682,Peddapalli,పెద్దపల్లి,000,36,Telangana,తెలంగాణ,00,22-07-2025
576317,Vallur,వల్లూర్,576317,4607,Itikyala,ఇటిక్యాల,04607,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
572104,Venkataraopeta,వెంకట్రావు పేట్,572104,4415,Medipalli,మేడిపల్లి,04415,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
572107,Mannnegudem,మన్నె గూడెం,572107,4415,Medipalli,మేడిపల్లి,04415,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
571729,Godishelpet,గొడిసెలపేట్,571729,4398,Velgatur,వెల్గటూరు,04398,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
575045,Gokulnagar,గోకుల్ నగర్,575045,4554,Maddur,మద్దూర్,04554,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,22-07-2025
574917,Hasnabad,హస్నాబాద్,574917,4549,Kodangal,కోడంగల్,04549,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,22-07-2025
571037,Jallapalle,జల్లపల్లి,571037,4371,Kotagiri,కోటగిరి,04371,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,22-07-2025
574940,Dudyal,దుద్యాల్,574940,4550,Bomaraspeta,బోంరాస్ పేట,04550,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,22-07-2025
571732,Endapalli,ఎండపల్లె,571732,4398,Velgatur,వెల్గటూరు,04398,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
572106,Bheemaram,భీమారం,572106,4415,Medipalli,మేడిపల్లి,04415,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,22-07-2025
577540,Alangapuram,అలంగాపురం,577540,4665,Nereducherla,నేరేడ్ చర్ల,04665,696,Suryapet,సూర్యాపేట,000,36,Telangana,తెలంగాణ,00,06-08-2025
573551,Antharam,అంతారం,573551,6274,Chilpched,చిలపు చెడు,00000,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,06-08-2025
571620,Bandalingapur,బండలింగాపుర్,571620,4393,Ibrahimpatnam,ఇబ్రహీంపట్నం,04393,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,06-08-2025
577242,Chinna Adiserla Palle,చిన్న అడిశర్ల  పల్లి ,577242,4653,Devarakonda,దేవరకొండ,04653,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,06-08-2025
576331,Dagada,దగడ,576331,4608,Weepangandla,వీపన్ గండ్ల,04608,512,Wanaparthy,వనపర్తి,000,36,Telangana,తెలంగాణ,00,06-08-2025
573536,Dasguda,దాస్ గూడ,573536,4480,Kowdipally,కౌడిపల్లి,04480,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,06-08-2025
572390,Garjanpalle,గర్జనపల్లి,572390,4432,Yellareddipet,యెల్లరెడ్డి పేట్,04432,683,Rajanna Sircilla,రాజన్న సిరిసిల్ల,000,36,Telangana,తెలంగాణ,00,06-08-2025
574619,Pursampalle,పుర్సంపల్లి,574619,4556,Nawabpet,నవాబ్ పేట,04556,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,06-08-2025
571770,Rajapur,రాజా పూర్,571770,6216,Ramagiri,రామగిరి,00000,682,Peddapalli,పెద్దపల్లి,000,36,Telangana,తెలంగాణ,00,06-08-2025
575969,Rangapur,రంగాపూర్,575969,4592,Atmakur,ఆత్మకూర్,04592,693,Wanaparthy,వనపర్తి,000,36,Telangana,తెలంగాణ,00,06-08-2025
577478,Ulshayapalem,ఉల్శాయిపాలెం,577478,4663,Dameracherla,దామెరచర్ల,04663,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,06-08-2025
577255,Vardhamaniguda,వర్ధమాని గుడెం,577255,4653,Devarakonda,దేవరకొండ,04653,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,06-08-2025
571268,Honnajipet,హోన్నాజిపేట,571268,4379,Sirikonda,సిరికోండ,04379,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,06-08-2025
571670,Komanpalle,కోమన్ పల్లి,571670,4396,Sarangapur,సారంగాపూర్,04396,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,06-08-2025
574618,Kothapalle,కొత్తపల్లి,574618,4556,Nawabpet,నవాబ్ పేట,04556,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,06-08-2025
578147,Kothapet,కొత్తపేట్,578147,4695,Hanamkonda,హన్మకొండ,04695,686,Hanumakonda,హనుమకొండ,000,36,Telangana,తెలంగాణ,00,06-08-2025
576344,Lingasanipalle,లింగసానిపల్లి,576344,4608,Weepangandla,వీపన్ గండ్ల,04608,693,Wanaparthy,వనపర్తి,000,36,Telangana,తెలంగాణ,00,06-08-2025
570606,Narsingapur,నర్సింగాపూర్,570606,4354,Mancherial,మంచిర్యాల్,04354,684,Mancherial,మంచిర్యాల్,000,36,Telangana,తెలంగాణ,00,06-08-2025
909878,Abangapur,అబంగాపురం ,000000,4662,Tripuraram,త్రిపురారం,04662,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
569945,Abbapur,అబ్బాపూర్,569945,4332,Tandur,తాండూర్,04332,684,Mancherial,మంచిర్యాల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
578043,Abbapuram,అబ్బాపురం,578043,4689,Mulug,ములుగు,04689,720,Mulugu,ములుగు,000,36,Telangana,తెలంగాణ,00,28-12-2025
